Semitism,Semitic (LAS) + -ism (SEE),LAS,20107
Pro-Semitism,Pro (SEE) + Semitism (LAS),LAS,20108
Pro-sentence,Pro (SEE) + Sentence (SEE),LAS,20109
Pro-sex,Pro (SEE) + Sex (SEE),LAS,20110
Pro-slave,Pro (SEE) + Slave (SEE),LAS,20111
Slaver,Slave (SEE) + -er (SEE),LAS,20112
Slavery,Slave (SEE) + -er (SEE) + -Y (SEE),LAS,20113
Slaveryism,Slave (SEE) + -er (SEE) + -Y (SEE) + -ism (SEE),LAS,20114
Pro-slavery,Pro (SEE) + Slave (SEE) + -er (SEE) + -Y (SEE),LAS,20115
Pro-slaveryism,Pro (SEE) + Slave (SEE) + -er (SEE) + -Y (SEE) + -ism (SEE),LAS,20116
Pro-slaver,Pro (SEE) + Slaver (LAS),LAS,20117
Pro-soviet,Pro (SEE) + Soviet (BSL),LAS,20118
Sovietism,Soviet (BSL) + -ism (SEE),LAS,20119
Pro-sovietism,Pro (SEE) + Soviet (BSL) + -ism (SEE),LAS,20120
Pro-syllable,Pro (SEE) + Syllable (SEE),LAS,20121
Pro-tariff,Pro (SEE) + Tariff (LAS),LAS,20122
Transubstantiate,Trans- (LAS) + Substance (SEE) + -ate (SEE),LAS,20123
Treasurer,Treasure (SEE) + -er (SEE),LAS,20124
Pro-treasurer,Pro (SEE) + Treasure (SEE) + -er (SEE),LAS,20125
Tribune,Tribe (SEE) + -une,LAS,20126
Pro-vaccinist,Pro (SEE) + Vaccinist (LAS),LAS,20127
Pro-verb,Pro (SEE) + Verb (SEE),LAS,20128
Pro-war,Pro (SEE) + War (SEE),LAS,20129
Pro-warden,Pro (SEE) + Warden (BSL),LAS,20130
Pro-west,Pro (SEE) + West (SEE),LAS,20131
Pro-word,Pro (SEE) + Word (SEE),LAS,20132
Polyacoustic,Poly (LAS) + Acoustic (LAS),LAS,20133
Polyact,Poly (LAS) + Act (SEE),LAS,20134
Polyadamite,Poly (LAS) + Adamite (LAS),LAS,20135
Substance,Sub- (SEE) + Stand (SEE) + -ance (SEE),LAS,20136
Polyaesthetic,Poly (LAS) + Aesthetic (LAS),LAS,20137
Affectioned,Affect (SEE) + -ion (SEE) + -ed (SEE),LAS,20138
Alphabetic,Alphabet (SEE) + -ic (SEE),LAS,20139
Polyalphabetic,Poly (LAS) + Alphabet (SEE) + -ic (SEE),LAS,20140
Polybranch,Poly (LAS) + Branch (SEE),LAS,20141
Polycharacteristic,Poly (LAS) + Characteristic (LAS),LAS,20142
Dentate,Dens (LAS) + -ate (SEE),LAS,20143
Polydentate,Poly (LAS) + Dentate (LAS),LAS,20144
Diabolical,Diabolus (LAS) + -ic (SEE) + -al (SEE),cal,20145
Diabolic,Diabolus (LAS) + -ic (SEE),LAS,20146
Diabolism,Diabolus (LAS) + -ism (SEE),LAS,20147
Diabolist,Diabolus (LAS) + -ist (SEE),LAS,20148
Polydiabolical,Poly (LAS) + Diabolical (LAS),cal,20149
Polydiabolism,Poly (LAS) + Diabolism (LAS),LAS,20150
Polydiabolist,Poly (LAS) + Diabolist (LAS),LAS,20151
Polydigital,Poly (LAS) + Digital (LAS),LAS,20152
Polydimensional,Poly (LAS) + Dimensional (LAS),LAS,20153
Doggery,Dog (SEE) + -ery (SEE),LAS,20154
Polydoggery,Poly (LAS) + Dog (SEE) + -ery (SEE),LAS,20155
Endocrinopathy,Endocrine (LAS) + -pathy (LAS),LAS,20156
Polyendocrinopahty,Poly (LAS) + Endocrine (LAS) + -pathy (LAS),LAS,20157
Polyglycerine,Poly (LAS) + Glycerine (LAS),LAS,20158
Polygon,Poly (LAS) + Gon (LAS),LAS,20159
Polygonal,Poly (LAS) + Gon (LAS) + -al (SEE),LAS,20160
Wealth,Well (SEE) + -th,LAS,20161
Newfangled,New (SEE) + Fang (SEE) + -ed (SEE),LAS,20162
Aside,A (SEE) + Side (SEE),LAS,20163
Fling aside,Fling (SEE) + Aside (LAS),LAS,20164
Fling away,Fling (SEE) + Away (SEE),LAS,20165
Fling brand,Fling (SEE) + Brand (SEE),LAS,20166
Fling down,Fling (SEE) + Down (SEE),LAS,20167
Fling dust,Fling (SEE) + Dust (SEE),LAS,20168
Fling in,Fling (SEE) + In (SEE),LAS,20169
Fling off,Fling (SEE) + Off (SEE),LAS,20170
Fling open,Fling (SEE) + Open (SEE),LAS,20171
Fling out,Fling (SEE) + Out (SEE),LAS,20172
Fling together,Fling (SEE) + Together (SEE),LAS,20173
Fling wide,Fling (SEE) + Wide (SEE),LAS,20174
Russo-American,Russo (LAS) + American (LAS),LAS,20175
Russo-Byzantine,Russo (LAS) + Byzantine (LAS),LAS,20176
Russo-Chinese,Russo (LAS) + Chinese (LAS),LAS,20177
Russo French,Russo (LAS) + French (LAS),LAS,20178
Russo-Japanese,Russo (LAS) + Japanese (LAS),LAS,20179
Russomaniac,Russo (LAS) + Maniac (LAS),LAS,20180
Russophile,Russo (LAS) + -phile (LAS),LAS,20181
Russophobia,Russo (LAS) + -phobia (SEE),LAS,20182
Russophobism,Russo (LAS) + -phobia (SEE) + -ism (SEE),LAS,20183
Russophobist,Russo (LAS) + -phobia (SEE) + -ist (SEE),LAS,20184
Russophone,Russo (LAS) + Phone (SEE),LAS,20185
Polish,Pole (SEE) + -ish (SEE),LAS,20186
Russo-Polish,Russo (LAS) + Pole (SEE) + -ish (SEE),LAS,20187
Opiumist,Opium (LAS) + -ist (SEE),LAS,20188
Opiumite,Opium (LAS) + -ite (SEE),LAS,20189
Opiumless,Opium (LAS) + -less (SEE),LAS,20190
Poisoning,Poison (SEE) + -ing (SEE),LAS,20191
Addiction,Addict (ASL) + -ion (SEE),LAS,20192
Alkaloid,Alkali (LAS) + -oid (LAS),LAS,20193
Drinker,Drink (SEE) + -er (SEE),LAS,20194
Shattered,Shatter (LAS) + -ed (SEE),LAS,20195
Smoker,Smoke (SEE) + -er (SEE),LAS,20196
Smoking,Smoke (SEE) + -ing (SEE),LAS,20197
Smuggler,Smuggle (LAS) + -er (SEE),LAS,20198
Taker,Take (SEE) + -er (SEE),LAS,20199
Taking,Take (SEE) + -ing (SEE),LAS,20200
Impact crater,Impact (LAS) + Crater (LAS),LAS,20201
Extrusion,Extrude (LAS) + -ion (SEE),LAS,20202
Impact extrusion,Impact (LAS) + Extrude (LAS) + -ion (SEE),LAS,20203
Impact head,Impact (LAS) + Head (SEE),LAS,20204
Ionization,Ion (LAS) + -ize (SEE) + -ate (SEE) + -ion (SEE),LAS,20205
Impact load,Impact (LAS) + Load (SEE),LAS,20206
Impact loading,Impact (LAS) + Load (SEE) + -ing (SEE),LAS,20207
Loading,Load (SEE) + -ing (SEE),LAS,20208
Impact pressure,Impact (LAS) + Press (LAS) + -ure (SEE),LAS,20209
Pressure,Press (LAS) + -ure (SEE),LAS,20210
Impact printer,Impact (LAS) + Printer (LAS),LAS,20211
Impact printing,Impact (LAS) + Printing (LAS),LAS,20212
Impact resistance,Impact (LAS) + Resistance (LAS),LAS,20213
Impact strength,Impact (LAS) + Strength (LAS),LAS,20214
Impact test,Impact (LAS) + Test (SEE),LAS,20215
Impact tube,Impact (LAS) + Tube (SEE),LAS,20216
Breakage,Break (SEE) + -age (SEE),LAS,20217
Head breakage,Head (SEE) +Break (SEE) + -age (SEE),LAS,20218
Head breaker,Head (SEE) + Breaker (LAS),LAS,20219
Head breaking,Head (SEE) + Breaking (LAS),LAS,20220
Head cap,Head (SEE) + Cap (SEE),LAS,20221
Head capsule,Head (SEE) + Capsule (LAS),LAS,20222
Head carry,Head (SEE) + Carry (SEE),LAS,20223
Carrying,Carry (SEE) + -ing (SEE),LAS,20224
Head carrying,Head (SEE) + Carrying (LAS),LAS,20225
Head cell,Head (SEE) + Cell (SEE),LAS,20226
Head center,Head (SEE) + Center (SEE),LAS,20227
Head chair,Head (SEE) + Chair (SEE),LAS,20228
Head cheese,Head (SEE) + Cheese (SEE),LAS,20229
Head chute,Head (SEE) + Chute (LAS),LAS,20230
Head clause,Head (SEE) + Clause (SEE),LAS,20231
Head coach,Head (SEE) + Coach (SEE),LAS,20232
Head coal,Head (SEE) + Coal (SEE),LAS,20233
Head cold,Head (SEE) + Cold (SEE),LAS,20234
Head collar,Head (SEE) + Collar (SEE),LAS,20235
Head combing,Head (SEE) + Combing (SEE),LAS,20236
Combing,Comb (SEE) + -ing (SEE),LAS,20237
Head con,Head (SEE) + Con (SEE),LAS,20238
Heady,Head (SEE) + Y (SEE),LAS,20239
Adorement,Adore (LAS) + -ment (SEE),LAS,20240
Adorer,Adore (LAS) + -er (SEE),LAS,20241
Adoring,Adore (LAS) + -ing (SEE),LAS,20242
Adoringly,Adore (LAS) + -ing (SEE) + -ly (SEE),LAS,20243
Dispenseless,Dispense (LAS) + -less (SEE),LAS,20244
Loomer,Loom (LAS) + -er (SEE),LAS,20245
Loomery,Loom (LAS) + -ery (SEE),LAS,20246
Looming,Loom (LAS) + -ing (SEE),LAS,20247
Captainate,Captain (SEE) + -ate (SEE),LAS,20248
Captainess,Captain (SEE) + -ness (SEE),LAS,20249
Generalcy,General (SEE) + -cy,LAS,20250
Captain-generalcy,Captain (SEE) + General (SEE) + -cy,LAS,20251
Captaining,Captain (SEE) + -ing (SEE),LAS,20252
Captainless,Captain (SEE) + -less (SEE),LAS,20253
Captain-lieutenant,Captain (SEE) + Lieutenant (LAS),LAS,20254
Captainly,Captain (SEE) + -ly (SEE),LAS,20255
Captainry,Captain (SEE) + -ry (SEE),LAS,20256
Captainship,Captain (SEE) + -ship (SEE),LAS,20257
Polychromy,Poly (LAS) + Chrome (LAS) -Y (SEE),LAS,20258
Heirdom,Heir (LAS) + -dom (SEE),LAS,20259
Heiress,Heir (LAS) + -ess (SEE),LAS,20260
Heirloom,Heir (LAS) + Loom (SEE),LAS,20261
Heirship,Heir (LAS) + -ship (SEE),LAS,20262
Pre-accusation,Pre- (SEE) + Accusation (LAS),LAS,20263
Acetabular,Acētum (LAS) + -ar (SEE),LAS,20264
Pre-acquit,Pre- (SEE) + Acquit (LAS),LAS,20265
Pre-addressed,Pre- (SEE) + Addressed (LAS),LAS,20266
Pre-adjust,Pre- (SEE) + Adjust (LAS),LAS,20267
Adjusted,Adjust (SEE) + -ed (SEE),LAS,20268
Pre-adjustment,Pre- (SEE) + Adjustment (AL),LAS,20269
Pre-adjusted,Pre- (SEE) + Adjust (SEE) + -ed (SEE),LAS,20270
Administrate,Right extended A taps left palm each time both move forward and back two times. ,LAS,20271
Pre-adopt,Pre- (SEE) + Adopt (SEE),LAS,20272
Adopted,Adopt (SEE) + -ed (SEE),LAS,20273
Pre-adopted,Pre- (SEE) + Adopt (SEE) + -ed (SEE),LAS,20274
Pre-adult,Pre- (SEE) + Adult (SEE),LAS,20275
Pre-adjective,Pre- (SEE) + Adjective (SEE),LAS,20276
Adverbial,Ad- (LAS) + Verb (SEE) + -ial (SEE),LAS,20277
Pre-adverbial,Pre- (SEE) + Ad- (LAS) + Verb (SEE) + -ial (SEE),LAS,20278
Advert,Flat O’s 3x on lt horz pd,LAS,20279
Advertency,Ad- (LAS) + Vert (LAS) + -ency (SEE),LAS,20280
Pre-advertency,Pre- (SEE) + Ad- (LAS) + Vert (LAS) + -ency (SEE),LAS,20281
Advertisement,Advertise (SEE) + -ment (SEE),LAS,20282
Preadvertisement,Pre- (SEE) + Advertise (SEE) + -ment (SEE),LAS,20283
Preadvertising,Pre- (SEE) + Advertising (LAS),LAS,20284
Advertising,Advertise (SEE) + -ing (SEE),LAS,20285
Pre-affect,Pre- (SEE) + Affect (SEE),LAS,20286
Agricultural,Agriculture (LAS) + -al (SEE),LAS,20287
Allege,A (SEE) + Lay (SEE),LAS,20288
Pre-allege,Pre- (SEE) + A (SEE) + Lay (SEE),LAS,20289
Amalgamation,Amalgamate (LAS) + -ion (SEE),LAS,20290
Pre-amalgamation,Pre- (SEE) + Amalgamate (LAS) + -ion (SEE),LAS,20291
Analytic,Analysis (SEE) + -ic (SEE),LAS,20292
Analytical,Analysis (SEE) + -ic (SEE) -al (SEE),cal,20293
Analytically,Analysis (SEE) + -ic (SEE) -al (SEE) + -ly (SEE),LAS,20294
Pre-analytic,Pre- (SEE) + Analysis (SEE) + -ic (SEE),LAS,20295
Pre-analytical,Pre- (SEE) + Analysis (SEE) + -ic (SEE) -al (SEE),LAS,20296
Pre-analytically,Pre- (SEE) +Analysis (SEE) + -ic (SEE) -al (SEE) + -ly (SEE),LAS,20297
Pre-annex,Pre- (SEE) + Annex (LAS),LAS,20298
Antiquity,Antique (LAS) + -ity (SEE),LAS,20299
Pre-antiquity,Pre- (SEE) + Antique (LAS) + -ity (SEE),LAS,20300
Aortic,Aorta (LAS) + -ic (SEE),LAS,20301
Pre-aortic,Pre- (SEE) + Aorta (LAS) + -ic (SEE),LAS,20302
Apical,Apex (LAS) + -al (SEE),cal,20303
Pre-Apical,Pre- (SEE) + Apex (LAS) + -al (SEE),LAS,20304
Preappearance,Pre- (SEE) + Appearance (LAS),LAS,20305
Preapprehend,Pre- (SEE) + Apprehend (LAS),LAS,20306
Approval,Approve (SEE) + -al (SEE),LAS,20307
Approved,Approve (SEE) + -ed (SEE),LAS,20308
Approving,Approve (SEE) + -ing (SEE),LAS,20309
Pre-approval,Pre- (SEE) + Approve (SEE) + -al (SEE),LAS,20310
Pre-approved,Pre- (SEE) + Approve (SEE) + -ed (SEE),LAS,20311
Pre-approving,Pre- (SEE) + Approve (SEE) + -ing (SEE),LAS,20312
Pre-aptitude,Pre- (SEE) + Aptitude (LAS),LAS,20313
Arrestment,Arrest (SEE) + -ment (SEE),LAS,20314
Pre-arrestment,Pre- (SEE) + Arrest (SEE) + -ment (SEE),LAS,20315
Prearticle,Pre- (SEE) + Article (SEE),LAS,20316
Artistic,Art (SEE) + -ist (SEE) + -ic (SEE) ,LAS,20317
Pre-artistic,Pre- (SEE) + Art (SEE) + -ist (SEE) + -ic (SEE),LAS,20318
Preassemble,Pre- (SEE) + Assemble (SEE),LAS,20319
Ascertain,A (SEE) + Certain (SEE),LAS,20320
Pre-ascertain,Pre- (SEE) + A (SEE) + Certain (SEE),LAS,20321
Pre-assembled,Pre- (SEE) + Assemble (SEE) + -ed (SEE),LAS,20322
Assembled,Assemble (SEE) + -ed (SEE),LAS,20323
Assigned,Assign (SEE) + -ed (SEE),LAS,20324
Pre-assigned,Pre- (SEE) + Assign (SEE) + -ed (SEE),LAS,20325
Pre-assign,Pre- (SEE) + Assign (SEE),LAS,20326
Pre-auction,Pre- (SEE) + Auction (SEE),LAS,20327
Pre-audit,Pre- (SEE) + Audit (LAS),LAS,20328
Auditing,Audit (SEE) + -ing (SEE),LAS,20329
Pre-auditing,Pre- (SEE) + Audit (SEE) + -ing (SEE),LAS,20330
Auditory,Audit (SEE) + -ory (SEE),LAS,20331
Pre-auditory,Pre- (SEE) + Audit (SEE) + -ory (SEE),LAS,20332
Pre-baby,Pre- (SEE) + Baby (SEE),LAS,20333
Baceriologic,Bacteria (SEE) + -ology (SEE) + -ic (SEE),LAS,20334
Bacteriological,Bacteria (SEE) + -ology (SEE) + -ic (SEE) + -al (SEE),cal,20335
Pre-bacteriologic,Pre- (SEE) + Bacteria (SEE) + -ology (SEE) + -ic (SEE),LAS,20336
Pre-bacteriological,Pre- (SEE) + Bacteria (SEE) + -ology (SEE) + -ic (SEE) + -al (SEE),LAS,20337
Baked,Bake (SEE) + -ed (SEE),LAS,20338
Pre-baked,Pre- (SEE) + Bake (SEE) + -ed (SEE),LAS,20339
Pre-betrothal,Pre- (SEE) + Betrothal (LAS),LAS,20340
Pre-bid,Pre- (SEE) + Bid (SEE),LAS,20341
Booked,Book (SEE) + -ed (SEE),LAS,20342
Booking,Book (SEE) + -ing (SEE),LAS,20343
Pre-booked,Pre- (SEE) +Book (SEE) + -ed (SEE),LAS,20344
Prebooking,Pre- (SEE) +Book (SEE) + -ing (SEE),LAS,20345
Prebrachial,Pre- (SEE) + Brachial (LAS),LAS,20346
Pre-breakfast,Pre- (SEE) + Breakfast (SEE),LAS,20347
Breathed,Breath (SEE) + -ed (SEE),LAS,20348
Prebreathed,Pre- (SEE) + Breath (SEE) + -ed (SEE),LAS,20349
Pre-British,Pre- (SEE) + British (SEE),LAS,20350
Broadway,Broad (SEE) + Way (SEE),LAS,20351
Buddhist,Buddha (FDMSE) + -ist (SEE),LAS,20352
Pre-Buddhist,Pre- (SEE) + Buddha (FDMSE) + -ist (SEE),LAS,20353
Pre-build,Pre- (SEE) + Build (SEE),LAS,20354
Pre-built,Pre- (SEE) + Build (SEE) + p.t,LAS,20355
Built,Build (SEE) + p.t,LAS,20356
Pre-Calibrated,Pre- (SEE) + Calibrate (LAS) + -ed (SEE),LAS,20357
Pre-Cannanite,Pre- (SEE) + Cannanite (LAS),LAS,20358
Precancer,Pre- (SEE) + Cancer (SEE),LAS,20359
Precancerous,Pre- (SEE) + Cancer (SEE) +ous (SEE),LAS,20360
Precapillary,Pre- (SEE) + Capillary (LAS),LAS,20361
Pre-capitalist,Pre- (SEE) + Capital (SEE) + -ist (SEE),LAS,20362
Capitalist,Capital (SEE) + -ist (SEE),LAS,20363
Capitalistic,Capital (SEE) + -ist (SEE) + -ic (SEE),LAS,20364
Precapitalistic,Pre- (SEE) + Capital (SEE) + -ist (SEE) + -ic (SEE),LAS,20365
Precarboniferous,Pre- (SEE) + Carbon (LAS) + -ify (SEE) + -er (SEE) + -ous (SEE),LAS,20366
Carboniferous,Carbon (LAS) + -ify (SEE) + -er (SEE) + -ous (SEE),LAS,20367
Precarcinogen,Pre- (SEE) + Carcinogen (LAS),LAS,20368
Cacinogenic,Carcino (LAS) + -gen (LAS) + -ic (SEE),LAS,20369
Censorship,Censor (LAS) + -ship (SEE),LAS,20370
Precensorship,Pre- (SEE) + Censor (LAS) + -ship (LAS),LAS,20371
Precentral,Pre- (SEE) + Central (LAS),LAS,20372
Pre-Christmas,Pre- (SEE) + Christmas (SEE),LAS,20373
Pre-civil,Pre- (SEE) + Civil (SEE),LAS,20374
Pre-Civilian,Pre- (SEE) + Civilian (LAS),LAS,20375
Civilization,Civil (SEE) + -ize (SEE) + -ate (SEE) + -ion (SEE),LAS,20376
Civilized,Civil (SEE) + -ize (SEE) + -ed (SEE),LAS,20377
Pre-Civilized,Pre- (SEE) + Civilized (LAS),LAS,20378
Pre-Civilization,Pre- (SEE) + Civilization (LAS),LAS,20379
Pre-Clear,Pre- (SEE) + Clear (SEE),LAS,20380
Pre-Clearance,Pre- (SEE) + Clear (SEE) + -ance (SEE),LAS,20381
Clearance,Clear (SEE) + -ance (SEE),LAS,20382
Pre-Climax,Pre- (SEE) + Climax (SEE),LAS,20383
Pre-Close,Pre- (SEE) + Close (SEE),LAS,20384
Precoat,Pre- (SEE) + Coat (SEE),LAS,20385
Coated,Coat (SEE) + -ed (SEE),LAS,20386
Coating,Coat (SEE) + -ing (SEE),LAS,20387
Precoating,Pre- (SEE) + Coat (SEE) + -ing (SEE),LAS,20388
Precoated,Pre- (SEE) + Coat (SEE) + -ed (SEE),LAS,20389
Precoding,Pre- (SEE) + Code (SEE) + -ing (SEE),LAS,20390
Coexist,Co- (LAS) + Exist (SEE),LAS,20391
Coexistent,Co- (LAS) + Exist (SEE) + -ent (SEE),LAS,20392
Pre-coexistent,Pre- (SEE) + Co- (LAS) + Exist (SEE) + -ent (SEE),LAS,20393
Collection,Collect (SEE) + -ion (SEE),LAS,20394
Pre-Collection,Pre- (SEE) + Collect (SEE) + -ion (SEE),LAS,20395
Pre-College,Pre- (SEE) + College (SEE),LAS,20396
Colonial,Colony (SEE) + -al (SEE),LAS,20397
Pre-Colonial,Pre- (SEE) + Colony (SEE) + -al (SEE),LAS,20398
Combustable,Combust (LAS) + -able (SEE),LAS,20399
Pre-Combustable,Pre- (SEE) + Combust (LAS) + -able (SEE),LAS,20400
Pre-Come,Pre- (SEE) + Come (SEE),LAS,20401
Pre-Commercial,Pre- (SEE) + Commercial (SEE),LAS,20402
Pre-Commit,Pre- (SEE) + Commit (SEE),LAS,20403
Commitment,Commit (SEE) + -ment (SEE),LAS,20404
Pre-Commitment,Pre- (SEE) + Commit (SEE) + -ment (SEE),LAS,20405
Intuitively,Intuit (LAS) + -ly (SEE),LAS,20406
Intuitiveness,Intuit (LAS) + -ness (SEE),LAS,20407
Intuitivism,Intuit (LAS) + -ism (SEE),LAS,20408
Intuitivist,Intuit (LAS) + -ist (SEE),LAS,20409
Innatism,Innate (LAS) + -ism (SEE),LAS,20410
Innative,Innate (LAS) + -ive (SEE),LAS,20411
Castration,Castrate (LAS) + -ion (SEE),LAS,20412
Castrator,Castrate (LAS) + -or (SEE),LAS,20413
Piquer,Pique (LAS) + -er (SEE),LAS,20414
Piquet,Pique (LAS) + -et (SEE),LAS,20415
Piqeur,Pique (LAS) + -ur,LAS,20416
Tarnishable,Tarnish (LAS) + -able (SEE),LAS,20417
Tarnisher,Tarnish (LAS) + -er (SEE),LAS,20418
Tarnishing,Tarnish (LAS) + -ing (SEE),LAS,20419
Tarnished,Tarnish (LAS) + -ed (SEE),LAS,20420
International,I hands, one on top of other; circle each other vertically and touch again.,SEE,20421
Midday,Mid (SEE) + Day (SEE),LAS,20422
Acronym Indicator (a.i),Finger spell acronyms in front of palm in horizontal H.,LAS,20423
Adverb,Ad- (LAS) + Verb (SEE),LAS,20424
Controller,Control (SEE) + -er (SEE),LAS,20425
Hive,Sign Flock (SEE) with Left H.,LAS,20426
Bill,Sign Pay (SEE) with Right B.,LAS,20427
Automobile,Auto (LAS) + Mobile (SEE),LAS,20428
-matic,Sign Auto (LAS) with Extended M's,LAS,20429
Carriage,Sign Auto (LAS) with Small C to G.,LAS,20430
Cabriolet,Sign Auto (LAS) with Small C's.,LAS,20431
Rages,Rage (SEE) + -S (SEE),LAS,20432
Urging,Urge (SEE) + -ing (SEE,LAS,20433
Diesel,Sign Petrol (BSL) with D.,LAS,20434
One,,LAS,20435
Two,,LAS,20436
Three,,LAS,20437
Four,,LAS,20438
Five,,LAS,20439
Six,,LAS,20440
Seven,,LAS,20441
Eight,,LAS,20442
Nine,,LAS,20443
Ten,,LAS,20444
Eleven,,LAS,20445
Twelve,,LAS,20446
Thirteen,,LAS,20447
Fourteen,,LAS,20448
Fifteen,,LAS,20449
Sixteen,,LAS,20450
Seventeen,,LAS,20451
Eighteen,,LAS,20452
Nineteen,,LAS,20453
Twenty,,LAS,20454
Twenty-One,,LAS,20455
Twenty-Two,,LAS,20456
Twenty-Three,,LAS,20457
Twenty-Four,,LAS,20458
Twenty-Five,,LAS,20459
Twenty-Six,,LAS,20460
Twenty-Seven,,LAS,20461
Twenty-Eight,,LAS,20462
Twenty-Nine,,LAS,20463
Thirty,,LAS,20464
Forty,,LAS,20465
Fifty,,LAS,20466
Sixty,,LAS,20467
Seventy,,LAS,20468
Eighty,,LAS,20469
Ninety,,LAS,20470
One Hundred,,LAS,20471
Thousand,Right bent fingertips touch heel of left palm, then move to fingers.,LAS,20472
Million,,LAS,20473
Billion,,LAS,20474
Trillion,,LAS,20475
Burrow,Sign Hole (SEE) to middle No hand.,LAS,20476
Environment,Environ- (LAS) + -ment (SEE),LAS,20477
Fracture,Sign Break (SEE) with F's.,LAS,20478
Doze,Sign Sleep (SEE) making the 1/2 gesture from forehead to chin.,LAS,20479
Apologize,Apology (LAS) + -ize (SEE),LAS,20480
Cement,Sign Block (SEE) with Right Palm up fist, connects with left thumb.,LAS,20481
Bramble,Sign Bush (SEE) with Claw hand.,LAS,20482
Pilot,Sign Office (SEE) claw hand taps once.,LAS,20483
Celebrity,Sign Celebrate (SEE) with C's to Y's.,LAS,20484
Brim,Sign Coast (SEE) with Right fluttering fingers.,LAS,20485
Emerald,Sign Diamond (SEE) with E.,LAS,20486
Easter,Sign Egg (SEE) with E's.,LAS,20487
Bungalow,Sign House (SEE) with Palm out 9's.,LAS,20488
Clump,Sign Lump (SEE) with Small C to L.,LAS,20489
Fear,Sign Scare (SEE) with Right F.,LAS,20490
Burglary,Sign Steal (SEE) with B to Y.,LAS,20491
Blizzard,Sign Storm (SEE) with B's.,LAS,20492
Cardigan,Sign Sweater (SEE) with Right small C.,LAS,20493
Cast (Verb),Sign Throw (SEE) to Small C.,LAS,20494
Leopard,Sign Tiger (SEE) with Right L.,LAS,20495
Cheetah,Sign Tiger (SEE) with Right C.,LAS,20496
Greet,Sign Invite (SEE) with G's.,LAS,20497
Career,Sign Work (SEE) with Small C.,LAS,20498
Curate, Sign Work (SEE) with Left to Right Small C.,LAS,20499
Somatotrophic,Somato (LAS) + -trophic (LAS),LAS,20500
Somatogenic,Somato (LAS) + -gen (LAS) + -ic (SEE),LAS,20501
Clutter,Sign Amount (SEE) with Wavy open 4, using side of pinkie to touch palm to fingertips.,LAS,20502
Seismograph,Seismic (LAS) + Graph (SEE).,LAS,20503
Seismologist,Seismic (LAS) + HSE (LAS),LAS,20504
Blame,Sign Fault (SEE) with B.,LAS,20505
Breadth,Sign Span (SEE) with Left 4 and Right B.,LAS,20506
Chimpanzee,Sign Monkey (SEE) with C's.,LAS,20507
Dynamic, Dynamo (LAS) + -ic (SEE).,LAS,20508
Central,Right signs Center/Centre (SEE) on Left Palm in horizontal F.,LAS,20509
Been,Be (SEE) + -en (SEE),LAS,20510
Beware,Be (SEE) + Ware (SEE),LAS,20511
Sealable,Seal (SEE) + -able (SEE),LAS,20512
Capitoline,Sign Hill (SEE) with Small C.,LAS,20513
Dynamite,Dynamo (LAS) + -ite (SEE),LAS,20514
Cautious,Caution (LAS) + -ous (SEE),LAS,20515
Peek a boo,Hands cover eyes, open to side of face.,LAS,20516
Luminary,Luminous (LAS) + -ary (SEE),LAS,20517
Coach,Sign Car (SEE) with C to H,LAS,20518
Inn,Sign Bed (SEE) with Right I.,LAS,20519
Convocation,Sign Episcopal (SEE) with V.,LAS,20520
Council,Sign Episcopal (SEE) with Small C.,LAS,20521
Disarray,Dis/Dys- (SEE) + Array (LAS),LAS,20522
Morsel,Morse (LAS) + -el (SEE),LAS,20523
Endocytosis,Endo (LAS) + Cytosis (LAS),LAS,20524
Intent,In- (SEE) + Tend (SEE) + -nt,LAS,20525
Maccabees,Sign Hammer (SEE) with HSL מ ,LAS,20526
An,Palm-up A twists to palm-down.,SEE,20527
Drugs,Drug (SEE) + -S (SEE),LAS,20528
Drugging,Drug (SEE) + -ing (SEE),LAS,20529
Drugged,Drug (SEE) + -ed (SEE),LAS,20530
Druggy,Drug (SEE) + -Y (SEE),LAS,20531
Druggier,Drug (SEE) + -Y (SEE) + -er (SEE),LAS,20532
Druggiest,Drug (SEE) + -Y (SEE) + -est (SEE),LAS,20533
Net access,Net (SEE) + Access (LAS),LAS,20534
Access,Accede (LAS) + -tus,LAS,20535
Natural/Naturel,A twists out from body and flicks forward.,LSF,20536
Mood (ASL Slang),Gently slaps cheek with closed 5.,ASL,20537
Net basin,Net (SEE) + Basin (LAS),LAS,20538
Bearer,Bear (SEE) + -er (SEE),LAS,20539
Net bearer,Net (SEE) + Bear (SEE) + -er (SEE),LAS,20540
Braider,Braid (SEE) + -er (SEE),LAS,20541
Net braider,Net (SEE) + Braid (SEE) + -er (SEE),LAS,20542
Net cap,Net (SEE) + Cap (SEE),LAS,20543
Comforter,Comfort (SEE) + -er (SEE),LAS,20544
Net comfoter,Net (SEE) + Comfort (SEE) + -er (SEE),LAS,20545
Connection,Connect (SEE) + -ion (SEE),LAS,20546
Net connection,Net (SEE) + Connect (SEE) + -ion (SEE),LAS,20547
Net cord,Net (SEE) + Cord (SEE),LAS,20548
Net curtain,Net (SEE) + Curtain (SEE),LAS,20549
Net cutter,Net (SEE) + Cutter (LAS),LAS,20550
Net danced,Net (SEE) + Danced (LAS),LAS,20551
Danced,Dance (SEE) + -ed (SEE),LAS,20552
